millis	acc_0	acc_1	acc_2	gyr_0	gyr_1	gyr_2	mag_0	mag_1	mag_2	Longitude	Latitude	velN	velE	Throttle	Steering
456201	12	-7	-314	6	1	132	-1035	-7592	-8533	nan	nan	nan	nan	106	194
456243	13	-7	-313	6	0	133	-1139	-7670	-8470	nan	nan	nan	nan	102	192
456283	10	-6	-314	5	1	132	-1104	-7559	-8559	nan	nan	nan	nan	97	185
456323	12	-6	-314	5	1	132	-1162	-7570	-8547	nan	nan	nan	nan	103	189
456363	12	-7	-313	5	1	132	-1104	-7559	-8547	nan	nan	nan	nan	102	189
456403	10	-6	-314	5	1	132	-1139	-7570	-8508	nan	nan	nan	nan	97	184
456443	12	-6	-313	5	1	132	-1093	-7559	-8559	nan	nan	nan	nan	101	188
456483	33	3	-303	7	10	132	-1082	-7537	-8610	nan	nan	nan	nan	100	187
456523	12	-12	-315	6	1	131	-1127	-7625	-8572	nan	nan	nan	nan	102	188
456565	9	-7	-311	5	1	132	-1162	-7614	-8483	nan	nan	nan	nan	102	191
456605	15	-6	-310	7	1	132	-1082	-7548	-8483	nan	nan	nan	nan	100	186
456645	12	-5	-311	6	1	132	-1082	-7614	-8495	nan	nan	nan	nan	100	186
456685	15	-5	-310	5	2	132	-1070	-7514	-8495	nan	nan	nan	nan	98	184
456725	12	-7	-316	6	1	132	-1139	-7548	-8533	nan	nan	nan	nan	100	186
456765	14	-9	-316	5	0	132	-1104	-7592	-8547	nan	nan	nan	nan	101	187
456805	9	-2	-314	5	2	132	-1162	-7648	-8495	nan	nan	nan	nan	101	187
456847	16	-9	-312	6	1	132	-1058	-7614	-8584	nan	nan	nan	nan	104	195
456887	9	-6	-316	5	138	132	-1116	-7603	-8547	nan	nan	nan	nan	106	192
456927	6	-5	-313	6	1	132	-1127	-7603	-8572	nan	nan	nan	nan	100	188
456967	17	-9	-312	5	1	132	-1093	-7559	-8483	nan	nan	nan	nan	101	188
457007	8	-6	-316	5	0	132	-1082	-7648	-8533	nan	nan	nan	nan	102	189
457047	11	-5	-314	5	1	132	-1093	-7559	-8483	nan	nan	nan	nan	100	187
457087	14	-7	-312	6	1	132	-1127	-7625	-8508	nan	nan	nan	nan	99	186
457129	10	-5	-315	6	0	132	-1116	-7570	-8572	nan	nan	nan	nan	105	196
457169	13	-8	-313	6	2	132	-1082	-7614	-8610	nan	nan	nan	nan	107	194
457209	12	-5	-311	5	1	132	-1104	-7670	-8533	nan	nan	nan	nan	100	188
457249	10	-7	-315	5	1	132	-1162	-7703	-8622	nan	nan	nan	nan	110	196
457289	13	-6	-314	5	1	132	-1047	-7537	-8521	nan	nan	nan	nan	99	187
457329	12	-7	-313	6	1	132	-1127	-7592	-8521	nan	nan	nan	nan	104	191
457369	11	-6	-313	5	1	132	-1127	-7581	-8521	nan	nan	nan	nan	102	190
457409	11	-6	-314	6	2	132	-1151	-7537	-8508	nan	nan	nan	nan	95	183
457451	12	-6	-313	6	1	133	-1104	-7537	-8508	nan	nan	nan	nan	99	190
457491	12	-6	-311	5	1	131	-1127	-7537	-8597	nan	nan	nan	nan	101	189
457531	10	-6	-314	6	1	132	-1162	-7548	-8610	nan	nan	nan	nan	105	192
457571	12	-7	-313	6	1	132	-1082	-7559	-8559	nan	nan	nan	nan	105	193
457611	14	-9	-312	6	1	131	-1047	-7548	-8584	nan	nan	nan	nan	106	195
457651	10	-4	-313	5	1	133	-1116	-7581	-8547	nan	nan	nan	nan	104	192
457694	9	-8	-313	6	1	131	-1082	-7603	-8622	nan	nan	nan	nan	112	204
457736	13	-5	-313	6	1	132	-1127	-7614	-8508	nan	nan	nan	nan	100	191
457776	12	-7	-315	5	1	132	-1151	-7581	-8610	nan	nan	nan	nan	103	191
457816	10	-5	-314	6	0	132	-1047	-7570	-8547	nan	nan	nan	nan	102	190
457856	12	-5	-316	5	1	133	-1116	-7537	-8533	nan	nan	nan	nan	102	190
457896	13	-7	-312	4	0	132	-1116	-7592	-8470	nan	nan	nan	nan	109	196
457936	8	-6	-315	6	1	132	-1139	-7614	-8495	nan	nan	nan	nan	100	189
457976	12	-6	-314	6	1	132	-1070	-7559	-8521	nan	nan	nan	nan	105	192
458016	14	-7	-313	5	1	133	-1151	-7636	-8597	nan	nan	nan	nan	109	197
458058	8	-6	-316	7	0	132	-1116	-7603	-8547	nan	nan	nan	nan	102	191
458098	13	-8	-314	6	2	133	-1127	-7592	-8533	nan	nan	nan	nan	103	191
458138	12	-6	-313	5	1	132	-1035	-7548	-8584	nan	nan	nan	nan	101	189
458178	10	-7	-315	6	1	132	-1127	-7603	-8483	nan	nan	nan	nan	100	188
458218	12	-7	-313	6	1	132	-1151	-7648	-8521	nan	nan	nan	nan	107	194
458258	11	-7	-313	6	1	132	-1162	-7559	-8381	nan	nan	nan	nan	107	194
458298	11	-5	-313	5	1	132	-1127	-7603	-8597	nan	nan	nan	nan	102	190
458341	12	-7	-314	6	1	132	-1047	-7525	-8648	nan	nan	nan	nan	102	191
458381	12	-8	-312	5	1	132	-1093	-7581	-8572	nan	nan	nan	nan	103	190
458421	11	-6	-313	5	1	133	-1070	-7581	-8584	nan	nan	nan	nan	104	190
458461	11	-7	-315	5	1	132	-1070	-7525	-8622	nan	nan	nan	nan	108	195
458501	12	-7	-313	5	1	132	-1104	-7570	-8559	nan	nan	nan	nan	100	187
458541	12	-6	-312	5	0	132	-1116	-7581	-8533	nan	nan	nan	nan	99	186
458581	12	-7	-315	6	1	132	-1082	-7592	-8559	nan	nan	nan	nan	102	187
458621	12	-6	-313	6	1	132	-1139	-7548	-8559	nan	nan	nan	nan	101	188
458663	11	-7	-313	6	1	132	-1093	-7525	-8495	nan	nan	nan	nan	99	189
458703	10	-7	-313	6	1	132	-1116	-7570	-8508	nan	nan	nan	nan	102	189
458743	12	-6	-312	5	1	132	-1162	-7625	-8495	nan	nan	nan	nan	101	187
458783	11	-7	-313	5	1	132	-1093	-7559	-8559	nan	nan	nan	nan	101	187
458823	11	-6	-312	6	1	132	-1093	-7570	-8470	nan	nan	nan	nan	106	192
458863	12	-8	-313	6	1	132	-1127	-7570	-8533	nan	nan	nan	nan	103	189
458903	12	-7	-315	5	1	132	-1127	-7592	-8521	nan	nan	nan	nan	102	188
458945	10	-6	-313	6	1	132	-1116	-7559	-8533	nan	nan	nan	nan	103	194
458985	12	-6	-314	6	2	132	-1151	-7548	-8508	nan	nan	nan	nan	97	184
459025	12	-7	-315	5	0	132	-1151	-7581	-8533	nan	nan	nan	nan	99	185
459065	11	-7	-313	6	1	132	-1173	-7537	-8533	nan	nan	nan	nan	99	186
459105	11	-6	-312	5	1	133	-1151	-7548	-8547	nan	nan	nan	nan	99	186
459145	12	-7	-313	6	1	132	-1104	-7614	-8495	nan	nan	nan	nan	99	186
459185	10	-5	-313	5	1	132	-1116	-7592	-8521	nan	nan	nan	nan	103	190
459225	11	-7	-313	5	1	133	-1151	-7537	-8559	nan	nan	nan	nan	98	185
459267	11	-5	-315	6	1	132	-1116	-7603	-8508	nan	nan	nan	nan	101	193
459307	11	-7	-313	5	1	132	-1162	-7592	-8547	nan	nan	nan	nan	107	194
459347	12	-5	-314	5	1	132	-1139	-7581	-8547	nan	nan	nan	nan	99	187
459387	11	-7	-314	5	1	132	-1127	-7537	-8547	nan	nan	nan	nan	101	189
459427	11	-6	-313	6	1	132	-1151	-7603	-8521	nan	nan	nan	nan	99	186
459467	11	-7	-313	6	1	132	-1104	-7592	-8559	nan	nan	nan	nan	100	187
459507	12	-5	-315	5	0	132	-1139	-7525	-8508	nan	nan	nan	nan	96	183
459549	11	-6	-314	5	1	132	-1093	-7592	-8547	nan	nan	nan	nan	103	194
459589	12	-6	-313	6	1	132	-1093	-7559	-8584	nan	nan	nan	nan	104	192
459629	11	-6	-313	5	1	132	-1093	-7548	-8521	nan	nan	nan	nan	105	193
459669	11	-7	-314	5	1	132	-1104	-7648	-8533	nan	nan	nan	nan	106	194
459709	11	-7	-312	5	1	132	-1070	-7659	-8584	nan	nan	nan	nan	114	201
459749	12	-6	-313	6	1	131	-1139	-7570	-8584	nan	nan	nan	nan	103	192
459789	11	-6	-312	6	1	133	-1116	-7603	-8610	nan	nan	nan	nan	105	193
459831	12	-6	-315	6	1	132	-1104	-7636	-8495	nan	nan	nan	nan	106	198
459871	11	-6	-314	6	1	132	-1127	-7625	-8521	nan	nan	nan	nan	106	194
459911	11	-6	-313	6	1	133	-1082	-7625	-8547	nan	nan	nan	nan	105	194
459951	12	-7	-314	5	1	132	-1116	-7581	-8597	nan	nan	nan	nan	106	195
459991	11	-8	-313	6	1	132	-1104	-7592	-8483	nan	nan	nan	nan	102	191
460031	11	-6	-313	5	1	132	-1139	-7570	-8483	nan	nan	nan	nan	98	187
460071	13	-6	-313	6	1	132	-1116	-7514	-8572	nan	nan	nan	nan	104	191
460145	11	-7	-314	6	1	132	-1104	-7625	-8495	nan	nan	nan	nan	108	234
460187	12	-7	-314	6	1	132	-1127	-7648	-8521	nan	nan	nan	nan	113	216
460227	12	-5	-313	6	1	131	-1093	-7548	-8420	nan	nan	nan	nan	113	205
460267	11	-7	-315	6	1	132	-1104	-7648	-8521	nan	nan	nan	nan	109	199
460307	12	-6	-315	6	2	132	-1139	-7559	-8495	nan	nan	nan	nan	100	190
460347	13	-7	-313	5	1	132	-1162	-7503	-8495	nan	nan	nan	nan	105	193
460387	11	-6	-313	5	0	132	-1162	-7625	-8470	nan	nan	nan	nan	110	197
460427	12	-7	-313	5	1	132	-1127	-7537	-8547	nan	nan	nan	nan	103	191
460469	12	-7	-314	5	1	132	-1093	-7570	-8559	nan	nan	nan	nan	105	198
460509	10	-6	-316	5	1	132	-1093	-7592	-8584	nan	nan	nan	nan	109	197
460549	11	-6	-312	6	1	132	-1151	-7636	-8521	nan	nan	nan	nan	107	196
460589	12	-7	-312	6	1	132	-1151	-7503	-8495	nan	nan	nan	nan	105	194
460629	10	-6	-314	6	1	133	-1116	-7648	-8483	nan	nan	nan	nan	104	193
460669	12	-8	-313	6	1	132	-1116	-7592	-8508	nan	nan	nan	nan	107	195
460709	13	-6	-314	5	0	132	-1173	-7525	-8432	nan	nan	nan	nan	98	187
460749	10	-7	-312	6	1	132	-1093	-7525	-8420	nan	nan	nan	nan	109	196
460791	12	-7	-313	6	2	132	-1139	-7636	-8533	nan	nan	nan	nan	110	201
460831	13	-6	-315	6	1	132	-1104	-7603	-8495	nan	nan	nan	nan	101	190
460871	12	-7	-314	5	1	132	-1116	-7525	-8533	nan	nan	nan	nan	103	190
460911	12	-6	-314	6	1	132	-1151	-7559	-8572	nan	nan	nan	nan	103	190
460951	11	-6	-314	5	1	132	-1082	-7570	-8584	nan	nan	nan	nan	105	193
460991	11	-5	-313	5	1	132	-1127	-7603	-8597	nan	nan	nan	nan	103	191
461031	12	-7	-313	6	1	132	-1151	-7603	-8547	nan	nan	nan	nan	105	194
461073	11	-6	-314	6	1	132	-1184	-7592	-8547	nan	nan	nan	nan	99	190
461113	11	-7	-314	6	1	132	-1116	-7614	-8572	nan	nan	nan	nan	109	197
461153	11	-7	-313	5	1	132	-1104	-7592	-8483	nan	nan	nan	nan	102	190
461193	12	-7	-314	5	1	132	-1151	-7525	-8584	nan	nan	nan	nan	101	189
461233	11	-6	-314	6	1	132	-1082	-7514	-8495	nan	nan	nan	nan	97	184
461273	13	-7	-313	5	1	132	-1116	-7603	-8508	nan	nan	nan	nan	103	190
461313	12	-6	-313	5	1	132	-1104	-7548	-8572	nan	nan	nan	nan	101	188
461353	11	-6	-314	6	1	132	-1127	-7548	-8559	nan	nan	nan	nan	102	189
461395	12	-6	-313	5	1	132	-1139	-7525	-8547	nan	nan	nan	nan	99	188
461435	12	-6	-313	5	0	132	-1047	-7548	-8483	nan	nan	nan	nan	97	184
461475	11	-6	-315	6	1	132	-1116	-7592	-8521	nan	nan	nan	nan	102	188
461515	13	-7	-314	5	1	132	-1151	-7570	-8508	nan	nan	nan	nan	100	187
461555	11	-7	-313	6	1	133	-1058	-7592	-8559	nan	nan	nan	nan	101	187
461595	11	-6	-314	6	1	132	-1116	-7636	-8521	nan	nan	nan	nan	110	196
461635	13	-7	-313	5	2	132	-1104	-7614	-8547	nan	nan	nan	nan	105	192
461677	11	-6	-313	6	1	132	-1093	-7525	-8420	nan	nan	nan	nan	106	195
461717	10	-7	-313	5	1	132	-1151	-7592	-8547	nan	nan	nan	nan	104	191
461760	11	-7	-312	5	1	132	-1104	-7592	-8508	nan	nan	nan	nan	100	192
461800	12	-6	-312	6	1	132	-1082	-7581	-8572	nan	nan	nan	nan	99	186
461840	11	-6	-313	6	1	132	-1082	-7581	-8610	nan	nan	nan	nan	103	189
461880	10	-5	-311	5	2	132	-1139	-7581	-8508	nan	nan	nan	nan	95	182
461920	13	-6	-312	5	0	132	-1162	-7592	-8533	nan	nan	nan	nan	101	187
461960	10	-6	-314	6	1	132	-1151	-7636	-8547	nan	nan	nan	nan	102	188
462002	10	-6	-315	5	1	132	-1151	-7525	-8521	nan	nan	nan	nan	99	191
462042	14	-6	-313	5	1	132	-1070	-7570	-8521	nan	nan	nan	nan	108	195
462082	11	-6	-313	5	1	133	-1151	-7581	-8521	nan	nan	nan	nan	98	186
462122	11	-6	-313	6	1	132	-1058	-7548	-8572	nan	nan	nan	nan	99	187
462162	12	-7	-313	5	1	132	-1082	-7592	-8547	nan	nan	nan	nan	105	192
462202	10	-6	-313	6	1	132	-1127	-7537	-8533	nan	nan	nan	nan	101	189
462242	12	-7	-314	5	1	132	-1070	-7548	-8508	nan	nan	nan	nan	105	192
462284	12	-7	-313	6	1	132	-1151	-7503	-8457	nan	nan	nan	nan	104	197
462324	10	-6	-314	5	1	132	-1082	-7537	-8597	nan	nan	nan	nan	105	193
462364	13	-7	-313	5	1	132	-1116	-7614	-8547	nan	nan	nan	nan	110	197
462404	11	-5	-313	6	0	132	-1162	-7581	-8508	nan	nan	nan	nan	102	192
462444	11	-5	-310	6	1	132	-1151	-7559	-8597	nan	nan	nan	nan	102	190
462484	13	-7	-310	6	1	132	-1139	-7603	-8508	nan	nan	nan	nan	101	189
462524	11	-5	-315	5	0	132	-1162	-7681	-8559	nan	nan	nan	nan	104	191
462566	11	-8	-311	5	1	132	-1093	-7636	-8559	nan	nan	nan	nan	110	202
462606	11	-5	-315	5	1	132	-1104	-7525	-8457	nan	nan	nan	nan	98	188
462646	13	-7	-313	6	1	132	-1139	-7503	-8508	nan	nan	nan	nan	102	190
462686	11	-7	-315	5	1	132	-1093	-7559	-8470	nan	nan	nan	nan	108	196
462726	11	-6	-313	5	2	132	-1151	-7514	-8483	nan	nan	nan	nan	97	186
462766	12	-8	-314	5	1	132	-1184	-7614	-8533	nan	nan	nan	nan	103	190
462806	11	-6	-316	6	1	132	-1070	-7648	-8533	nan	nan	nan	nan	110	198
462846	11	-6	-314	5	1	132	-1116	-7559	-8533	nan	nan	nan	nan	106	194
462888	12	-6	-314	6	1	132	-1104	-7525	-8533	nan	nan	nan	nan	98	190
462928	12	-7	-315	5	2	132	-1162	-7614	-8483	nan	nan	nan	nan	105	193
462968	12	-5	-313	5	1	132	-1196	-7537	-8597	nan	nan	nan	nan	97	186
463008	11	-7	-316	5	1	132	-1104	-7581	-8597	nan	nan	nan	nan	100	188
463048	11	-6	-313	6	1	132	-1116	-7636	-8610	nan	nan	nan	nan	109	197
463088	12	-7	-314	5	1	132	-1116	-7648	-8559	nan	nan	nan	nan	109	198
463128	12	-5	-312	5	1	132	-1116	-7581	-8470	nan	nan	nan	nan	104	193
463170	12	-7	-313	6	1	133	-1104	-7603	-8547	nan	nan	nan	nan	102	191
463210	12	-7	-314	5	2	133	-1127	-7514	-8495	nan	nan	nan	nan	98	187
463250	11	-6	-313	5	1	132	-1116	-7548	-8533	nan	nan	nan	nan	103	190
463290	12	-6	-313	6	1	132	-1093	-7603	-8572	nan	nan	nan	nan	104	192
463330	11	-8	-314	5	1	132	-1070	-7581	-8597	nan	nan	nan	nan	106	193
463370	11	-6	-314	5	1	132	-1082	-7548	-8495	nan	nan	nan	nan	101	189
463410	12	-7	-311	5	1	132	-1173	-7648	-8508	nan	nan	nan	nan	102	190
463450	12	-7	-313	6	1	132	-1104	-7570	-8508	nan	nan	nan	nan	101	189
463492	11	-9	-316	6	1	132	-1104	-7537	-8483	nan	nan	nan	nan	95	184
463532	12	-5	-313	6	1	132	-1139	-7581	-8483	nan	nan	nan	nan	95	181
463572	10	-5	-314	5	2	132	-1104	-7525	-8495	nan	nan	nan	nan	94	180
463612	16	-8	-312	6	1	133	-1127	-7559	-8533	nan	nan	nan	nan	99	184
463652	9	-5	-314	6	1	132	-1070	-7625	-8508	nan	nan	nan	nan	100	186
463692	11	-7	-311	5	2	132	-1162	-7537	-8547	nan	nan	nan	nan	103	190
463732	14	-8	-314	5	1	132	-1116	-7537	-8483	nan	nan	nan	nan	100	187
463774	9	-6	-314	5	0	133	-1116	-7537	-8584	nan	nan	nan	nan	101	191
463814	11	-7	-313	5	2	133	-1139	-7570	-8508	nan	nan	nan	nan	99	186
463854	12	-7	-313	5	0	131	-1104	-7592	-8584	nan	nan	nan	nan	101	187
463894	10	-5	-313	5	1	132	-1104	-7648	-8508	nan	nan	nan	nan	97	184
463934	13	-8	-314	6	1	132	-1093	-7514	-8495	nan	nan	nan	nan	98	184
463974	12	-7	-312	6	1	132	-1127	-7603	-8470	nan	nan	nan	nan	101	187
464014	9	-7	-313	6	1	131	-1116	-7525	-8521	nan	nan	nan	nan	101	187
464054	12	-6	-314	6	1	133	-1139	-7559	-8533	nan	nan	nan	nan	101	188
464096	11	-7	-314	5	1	132	-1139	-7592	-8508	nan	nan	nan	nan	100	191
464136	11	-6	-314	6	1	132	-1082	-7636	-8584	nan	nan	nan	nan	105	192
464209	10	-5	-313	6	0	132	-1104	-7525	-8559	nan	nan	nan	nan	107	234
464251	12	-6	-313	6	1	132	-1116	-7625	-8508	nan	nan	nan	nan	105	207
464291	11	-7	-313	5	1	132	-1151	-7670	-8470	nan	nan	nan	nan	104	195
464331	10	-6	-313	5	1	132	-1104	-7537	-8508	nan	nan	nan	nan	96	184
464371	13	-7	-313	5	1	132	-1104	-7681	-8445	nan	nan	nan	nan	104	190
464413	11	-6	-314	6	1	132	-1082	-7525	-8547	nan	nan	nan	nan	98	187
464453	11	-6	-312	5	1	132	-1035	-7559	-8508	nan	nan	nan	nan	96	184
464493	12	-7	-314	6	1	132	-1127	-7648	-8495	nan	nan	nan	nan	100	186
464533	10	-6	-314	6	1	132	-1070	-7548	-8584	nan	nan	nan	nan	102	188
464573	12	-6	-314	5	1	132	-1035	-7625	-8547	nan	nan	nan	nan	98	185
464613	13	-7	-312	5	1	132	-1151	-7514	-8547	nan	nan	nan	nan	98	184
464653	10	-6	-313	5	1	132	-1139	-7525	-8521	nan	nan	nan	nan	95	182
464693	12	-8	-312	5	2	132	-1058	-7592	-8547	nan	nan	nan	nan	101	187
464735	11	-5	-313	5	1	132	-1058	-7614	-8533	nan	nan	nan	nan	99	188
464775	11	-7	-314	6	1	133	-1173	-7625	-8547	nan	nan	nan	nan	102	189
464815	12	-7	-313	5	1	132	-1104	-7570	-8470	nan	nan	nan	nan	101	188
464855	11	-7	-313	5	1	132	-1082	-7559	-8470	nan	nan	nan	nan	104	191
464895	11	-6	-312	5	1	133	-1116	-7537	-8495	nan	nan	nan	nan	98	185
464935	11	-7	-314	5	1	132	-1173	-7581	-8445	nan	nan	nan	nan	99	185
464975	11	-6	-315	6	1	132	-1093	-7559	-8533	nan	nan	nan	nan	103	190
465017	12	-7	-312	5	1	132	-1058	-7537	-8470	nan	nan	nan	nan	103	195
465057	13	-7	-314	7	1	132	-1162	-7581	-8508	nan	nan	nan	nan	100	188
465097	11	-7	-314	5	1	132	-1082	-7592	-8547	nan	nan	nan	nan	106	193
465137	12	-8	-314	6	1	132	-1139	-7581	-8584	nan	nan	nan	nan	101	189
465177	12	-6	-313	6	1	133	-1070	-7559	-8547	nan	nan	nan	nan	108	194
465217	11	-7	-315	6	1	132	-1151	-7592	-8533	nan	nan	nan	nan	104	191
465257	11	-6	-315	5	1	132	-1070	-7492	-8457	nan	nan	nan	nan	99	187
465297	11	-6	-313	5	1	132	-1104	-7670	-8470	nan	nan	nan	nan	102	189
465340	12	-7	-314	6	1	132	-1104	-7570	-8547	nan	nan	nan	nan	107	200
465380	11	-6	-312	5	1	132	-1116	-7503	-8508	nan	nan	nan	nan	103	193
465420	12	-6	-314	6	1	132	-1116	-7581	-8584	nan	nan	nan	nan	106	195
465460	12	-6	-313	5	1	132	-1093	-7525	-8521	nan	nan	nan	nan	103	192
465500	12	-6	-314	6	0	132	-1070	-7625	-8508	nan	nan	nan	nan	103	192
465540	11	-7	-314	6	1	132	-1127	-7525	-8508	nan	nan	nan	nan	100	188
465580	11	-6	-313	6	1	132	-1162	-7625	-8521	nan	nan	nan	nan	109	196
465622	12	-8	-313	6	1	132	-1116	-7570	-8508	nan	nan	nan	nan	106	199
465662	11	-6	-313	5	1	132	-1151	-7592	-8470	nan	nan	nan	nan	108	197
465702	10	-6	-314	5	1	132	-1127	-7503	-8483	nan	nan	nan	nan	100	189
465742	12	-6	-313	5	1	132	-1173	-7548	-8533	nan	nan	nan	nan	105	193
465782	11	-6	-314	6	1	132	-1151	-7603	-8547	nan	nan	nan	nan	106	195
465821	11	-7	-313	5	1	132	-1116	-7492	-8457	nan	nan	nan	nan	103	192
465865	12	-6	-313	6	1	132	-1104	-7614	-8572	nan	nan	nan	nan	106	198
465907	12	-8	-314	7	1	132	-1104	-7548	-8483	nan	nan	nan	nan	100	191
465947	11	-7	-314	5	1	132	-1082	-7570	-8597	nan	nan	nan	nan	107	195
465987	12	-6	-314	5	1	132	-1184	-7614	-8547	nan	nan	nan	nan	101	189
466027	12	-7	-314	5	1	132	-1093	-7548	-8508	nan	nan	nan	nan	104	191
466067	12	-6	-314	5	1	132	-1104	-7469	-8432	nan	nan	nan	nan	99	187
466107	10	-6	-313	5	1	132	-1162	-7648	-8547	nan	nan	nan	nan	105	192
466147	11	-6	-313	6	2	132	-1139	-7625	-8508	nan	nan	nan	nan	98	186
466187	11	-6	-313	6	1	132	-1162	-7603	-8572	nan	nan	nan	nan	102	189
466229	13	-6	-313	6	2	132	-1070	-7570	-8470	nan	nan	nan	nan	102	191
466269	11	-6	-313	6	0	132	-1139	-7614	-8533	nan	nan	nan	nan	98	185
466309	11	-6	-314	5	1	132	-1151	-7648	-8495	nan	nan	nan	nan	98	185
466349	12	-7	-312	5	2	132	-1093	-7592	-8572	nan	nan	nan	nan	103	190
466389	12	-6	-312	5	1	132	-1104	-7559	-8508	nan	nan	nan	nan	100	187
466429	9	-6	-313	5	1	132	-1139	-7659	-8547	nan	nan	nan	nan	100	186
466469	11	-6	-312	5	2	132	-1104	-7681	-8508	nan	nan	nan	nan	101	188
466511	13	-6	-314	6	1	132	-1139	-7625	-8584	nan	nan	nan	nan	102	193
466551	10	-7	-313	6	1	132	-1104	-7581	-8584	nan	nan	nan	nan	100	187
466591	12	-8	-313	5	1	132	-1127	-7559	-8521	nan	nan	nan	nan	101	187
466631	12	-7	-313	6	1	132	-1127	-7581	-8648	nan	nan	nan	nan	102	188
466671	11	-6	-313	5	1	132	-1162	-7592	-8495	nan	nan	nan	nan	99	186
466711	12	-7	-313	6	1	132	-1127	-7614	-8508	nan	nan	nan	nan	98	185
466751	12	-7	-314	5	1	132	-1058	-7614	-8521	nan	nan	nan	nan	102	188
466791	12	-7	-313	6	1	132	-1058	-7559	-8547	nan	nan	nan	nan	102	188
466833	12	-6	-313	6	1	132	-1139	-7548	-8559	nan	nan	nan	nan	98	189
466873	11	-7	-314	6	1	133	-1116	-7636	-8508	nan	nan	nan	nan	106	192
466913	11	-6	-314	5	1	132	-1151	-7648	-8508	nan	nan	nan	nan	103	190
466953	11	-7	-314	5	1	132	-1151	-7570	-8508	nan	nan	nan	nan	99	186
466993	12	-6	-313	6	1	132	-1001	-7581	-8547	nan	nan	nan	nan	97	184
467033	11	-6	-314	5	1	132	-1047	-7548	-8533	nan	nan	nan	nan	100	186
467073	12	-6	-313	6	1	132	-1082	-7525	-8547	nan	nan	nan	nan	98	185
467115	12	-6	-312	5	1	132	-1127	-7537	-8508	nan	nan	nan	nan	96	187
467155	12	-7	-314	6	1	132	-1058	-7614	-8533	nan	nan	nan	nan	103	190
467195	11	-6	-313	5	1	132	-1116	-7548	-8470	nan	nan	nan	nan	104	191
467235	11	-7	-313	5	1	132	-1151	-7581	-8495	nan	nan	nan	nan	98	185
467275	13	-6	-313	6	1	132	-1104	-7537	-8457	nan	nan	nan	nan	98	186
467315	11	-7	-313	5	1	132	-1093	-7625	-8547	nan	nan	nan	nan	106	192
467355	14	-6	-312	5	1	132	-1162	-7581	-8470	nan	nan	nan	nan	106	193
467395	11	-6	-313	6	1	133	-1139	-7559	-8483	nan	nan	nan	nan	98	186
467437	11	-7	-313	6	2	132	-1162	-7592	-8572	nan	nan	nan	nan	109	201
467477	13	-5	-313	6	0	132	-1139	-7603	-8547	nan	nan	nan	nan	102	191
467517	11	-7	-314	5	0	132	-1139	-7659	-8610	nan	nan	nan	nan	107	195
467557	11	-6	-314	5	1	132	-1058	-7603	-8597	nan	nan	nan	nan	103	192
467597	14	-8	-315	5	1	132	-1082	-7603	-8533	nan	nan	nan	nan	107	195
467637	10	-5	-315	5	1	132	-1116	-7537	-8457	nan	nan	nan	nan	99	188
467677	11	-8	-314	6	1	132	-1196	-7570	-8508	nan	nan	nan	nan	98	186
467719	13	-5	-312	5	1	132	-1093	-7537	-8483	nan	nan	nan	nan	99	191
467759	9	-7	-314	5	1	132	-1184	-7537	-8533	nan	nan	nan	nan	100	189
467799	13	-6	-312	5	2	133	-1162	-7603	-8533	nan	nan	nan	nan	103	191
467839	12	-8	-313	6	1	132	-1058	-7492	-8547	nan	nan	nan	nan	101	189
467879	10	-6	-314	5	1	132	-1151	-7559	-8572	nan	nan	nan	nan	101	190
467919	12	-5	-313	6	1	132	-1070	-7581	-8584	nan	nan	nan	nan	103	191
467959	11	-7	-314	5	1	132	-1139	-7548	-8584	nan	nan	nan	nan	105	193
467999	12	-6	-313	5	1	132	-1035	-7592	-8483	nan	nan	nan	nan	103	191
468041	12	-8	-313	6	2	132	-1116	-7603	-8533	nan	nan	nan	nan	105	196
468081	12	-7	-314	6	1	132	-1116	-7581	-8432	nan	nan	nan	nan	106	195
468121	11	-6	-313	6	1	132	-1173	-7570	-8457	nan	nan	nan	nan	99	189
468161	11	-7	-315	5	1	132	-1104	-7603	-8508	nan	nan	nan	nan	100	189
468201	12	-6	-314	5	1	132	-1104	-7570	-8547	nan	nan	nan	nan	100	188
468241	12	-6	-313	5	1	132	-1082	-7603	-8559	nan	nan	nan	nan	104	191
468314	13	-7	-313	5	1	132	-1173	-7537	-8457	nan	nan	nan	nan	108	233
468356	11	-6	-313	6	1	132	-1104	-7648	-8508	nan	nan	nan	nan	107	211
468396	11	-6	-316	5	1	132	-1116	-7592	-8521	nan	nan	nan	nan	107	198
468436	12	-6	-311	6	2	132	-1162	-7548	-8622	nan	nan	nan	nan	112	201
468476	11	-5	-315	5	1	132	-1104	-7548	-8495	nan	nan	nan	nan	100	190
468516	12	-6	-312	6	1	132	-1116	-7525	-8483	nan	nan	nan	nan	102	190
468556	12	-6	-313	6	2	132	-1093	-7514	-8508	nan	nan	nan	nan	98	187
468596	11	-7	-313	5	1	132	-1035	-7537	-8572	nan	nan	nan	nan	101	189
468638	11	-6	-314	6	1	132	-1104	-7625	-8483	nan	nan	nan	nan	98	191
468678	13	-7	-314	6	2	132	-1162	-7681	-8521	nan	nan	nan	nan	113	200
468718	12	-6	-314	5	1	132	-1070	-7581	-8457	nan	nan	nan	nan	100	189
